4.033808,-0.1119246,-9.492839,-0.0098925,-0.007933972,0.00108462,0.44,342.9332,-342.9577,342.8969,-342.9631,-1.965233e-06,-2.155978e-06,-5.859605e-07,-0.2240329,-0.2240489,-0.2240092,-0.2240524,1
3.883077,-0.2512355,-14.08014,-0.01084344,-0.009036063,-2.253169e-05,0.44,343.0175,-342.912,342.8928,-342.9287,-4.02452e-06,-4.667e-06,-7.215308e-08,-0.224088,-0.224019,-0.2240065,-0.22403,1
4.227852,0.06732436,-13.62979,-0.008328836,-0.006301623,0.002519938,0.44,342.9608,-342.8717,343.0659,-342.8525,6.818334e-06,7.100437e-06,5.960543e-07,-0.2240509,-0.2239928,-0.2241196,-0.2239802,1
3.987587,-0.1545401,-13.94356,-0.01056849,-0.008493732,0.0007364108,0.44,342.8445,-343.066,342.7531,-343.0873,-3.975494e-06,-3.691068e-06,1.940148e-06,-0.223975,-0.2241197,-0.2239153,-0.2241336,1
4.215353,0.05578018,-13.64611,-0.008419157,-0.006429253,0.00240215,0.44,343.4182,-342.416,343.5187,-342.3979,1.696333e-05,1.88649e-05,1.331081e-05,-0.2243498,-0.2236951,-0.2244154,-0.2236833,1
3.730734,-0.3917376,-14.279,-0.01288956,-0.01082641,-0.001318333,0.44,342.5509,-343.4408,342.2563,-343.5029,-1.00102e-05,-7.2856e-06,6.248242e-06,-0.2237832,-0.2243645,-0.2235907,-0.2244051,1
3.99335,-0.1494297,-13.93612,-0.00965913,-0.008061185,0.0007018811,0.44,342.7197,-343.1796,342.684,-343.1675,-2.038532e-05,-2.000444e-05,-1.384993e-05,-0.2238935,-0.2241939,-0.2238702,-0.224186,1
4.192924,0.03483097,-13.67552,-0.007724956,-0.006140082,0.002422033,0.44,342.5095,-343.3256,342.6384,-343.2774,-2.269277e-05,-2.873627e-05,-3.146869e-05,-0.2237561,-0.2242893,-0.2238403,-0.2242578,1
4.104081,-0.04732964,-13.79163,-0.008222287,-0.00654452,0.001986556,0.44,343.2468,-342.5987,343.3427,-342.5626,-2.577728e-06,-1.28608e-05,-2.011425e-05,-0.2242378,-0.2238144,-0.2243005,-0.2237908,1
3.979492,-0.1622053,-13.95428,-0.01013171,-0.0079377,0.0009391602,0.44,342.9756,-342.9165,342.9262,-342.9326,1.728788e-06,-6.729374e-06,-1.472933e-05,-0.2240606,-0.224022,-0.2240284,-0.2240325,1
